dh,mc,pq,rs
2.586012840270996,1.8556814193725586,1.787961721420288,296.20161509513855
5.29498553276062,3.817143678665161,3.492558479309082,577.1211612980694
8.039258241653442,5.431440353393555,5.28153657913208,838.8033467906
10.384487628936768,7.574130535125735,7.10282564163208,1122.840961875684
13.086387157440186,9.173391103744507,8.528218984603882,1403.7633212102764
15.65237307548523,10.995002746582031,10.6097993850708,1684.4310866548433
